Year,Date Of Incident,Route,Operator,Group Name,Bus Garage,Borough,Injury Result Description,Incident Event Type,Victim Category,Victims Sex,Victims Age
2016,01-09-16,330,East London,Stagecoach,West Ham,Newham,Injuries treated on scene,Collision Incident,Pedestrian,Male,Unknown
2016,01-09-16,336,East London,Stagecoach,Bromley,Bromley,Injuries treated on scene,Personal Injury,Passenger,Male,Child
2016,01-09-16,340,Arriva The Shires,Arriva The Shires,Watford,Harrow,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown
2016,01-09-16,340,Arriva The Shires,Arriva The Shires,Watford,Harrow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Male,Unknown
2016,01-09-16,340,Arriva The Shires,Arriva The Shires,Watford,Harrow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown
2016,01-09-16,341,Arriva London North,Arriva London,Tottenham,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,341,Arriva London North,Arriva London,Tottenham,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly
2016,01-09-16,341,Arriva London North,Arriva London,Tottenham,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,01-09-16,343,Abellio London,Abellio,Walworth,Southwark,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Elderly
2016,01-09-16,349,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,01-09-16,355,Metrobus,Go-Ahead,Croydon (Metrobus),Wandsworth,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult
2016,01-09-16,358,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,01-09-16,358,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child
2016,01-09-16,358,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2016,01-09-16,358,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly
2016,01-09-16,360,London Central,Go-Ahead,Camberwell,Kensington & Chelsea,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Bus Driver,Male,Adult
2016,01-09-16,363,Metrobus,Go-Ahead,Peckham,Southwark,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult
2016,01-09-16,363,Metrobus,Go-Ahead,Peckham,Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly
2016,01-09-16,364,Blue Triangle Buses,Go-Ahead,River Road,Redbridge,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Adult
2016,01-09-16,365,East London,Stagecoach,Rainham (East London Buses),Havering,Injuries treated on scene,Collision Incident,Passenger,Male,Unknown
2016,01-09-16,366,East London,Stagecoach,Barking (East London Buses),Barking & Dagenham,Injuries treated on scene,Collision Incident,Passenger,Female,Unknown
2016,01-09-16,366,East London,Stagecoach,Barking (East London Buses),Barking & Dagenham,Injuries treated on scene,Collision Incident,Passenger,Female,Unknown
2016,01-09-16,366,East London,Stagecoach,Barking (East London Buses),None London Borough,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,01-09-16,370,TGM GROUP,TGM,Grays,Havering,Injuries treated on scene,Personal Injury,Passenger,Female,Elderly
2016,01-09-16,370,TGM GROUP,TGM,Grays,Not specified,Taken to Hospital – Reported Serious Injury or Severity Unknown,Personal Injury,Passenger,Female,Elderly
2016,01-09-16,372,East London,Stagecoach,Rainham (East London Buses),Havering,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly
2016,01-09-16,377,Arriva London North,Arriva London,Enfield,Enfield,Taken to Hospital – Reported Serious Injury or Severity Unknown,Personal Injury,Passenger,Female,Unknown
2016,01-09-16,390,Metroline,Metroline,Holloway,Camden,Injuries treated on scene,Assault,Passenger,Female,Adult
2016,01-09-16,391,London United,London United,Fulwell (London United),Ealing,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,391,London United,London United,Fulwell (London United),Hounslow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,3rd Party driver / Occupant,Female,Adult
2016,01-09-16,391,London United,London United,Fulwell (London United),Hounslow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,3rd Party driver / Occupant,Male,Adult
2016,01-09-16,393,Arriva London North,Arriva London,Clapton,Islington,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,01-09-16,393,Arriva London North,Arriva London,Clapton,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,01-09-16,397,Arriva London North,Arriva London,Edmonton,Waltham Forest,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2016,01-09-16,410,Arriva London South,Arriva London,Thornton Heath,Not specified,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2016,01-09-16,417,Arriva London South,Arriva London,Norwood,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,01-09-16,418,H R Richmond,Quality Line,Epsom,Kingston upon Thames,Injuries treated on scene,Personal Injury,3rd Party driver / Occupant,Male,Child
2016,01-09-16,419,London United,London United,Shepherds Bush,Hammersmith & Fulham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2016,01-09-16,419,London United,London United,Shepherds Bush,Hammersmith & Fulham,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Elderly
2016,01-09-16,419,London United,London United,Shepherds Bush,Richmond Upon Thames,Injuries treated on scene,Collision Incident,Cyclist ,Male,Adult
2016,01-09-16,419,London United,London United,Shepherds Bush,Richmond Upon Thames,Injuries treated on scene,Collision Incident,Cyclist ,Male,Adult
2016,01-09-16,422,London General,Go-Ahead,Bexleyheath,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,01-09-16,422,London General,Go-Ahead,Bexleyheath,Greenwich,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly
2016,01-09-16,425,Tower Transit,Tower Transit,Lea Interchange,Hackney,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2016,01-09-16,430,London General,Go-Ahead,Putney,Hammersmith & Fulham,Injuries treated on scene,Collision Incident,Cyclist ,Male,Adult
2016,01-09-16,432,London General,Go-Ahead,Stockwell,Lambeth,Injuries treated on scene,Personal Injury,Passenger,Female,Elderly
2016,01-09-16,436,London Central,Go-Ahead,New Cross,Lewisham,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,01-09-16,436,London Central,Go-Ahead,New Cross,Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,01-09-16,436,London Central,Go-Ahead,New Cross,Westminster,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Unknown,Unknown
2016,01-09-16,440,London United,London United,Park Royal,Ealing,Injuries treated on scene,Collision Incident,Pedestrian,Female,Adult
2016,01-09-16,440,London United,London United,Park Royal,Hounslow,Injuries treated on scene,Collision Incident,Passenger,Female,Adult
2016,01-09-16,453,London General,Go-Ahead,Mandela Way (London General),Southwark,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Male,Child
2016,01-09-16,453,London General,Go-Ahead,Mandela Way (London General),Westminster,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult
2016,01-09-16,455,Abellio London,Abellio,Beddington (Abellio London),Croydon,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,01-09-16,460,Metroline,Metroline,Willesden,Barnet,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,01-09-16,464,Metrobus,Go-Ahead,Orpington (Metrobus),Croydon,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,01-09-16,464,Metrobus,Go-Ahead,Orpington (Metrobus),Croydon,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,01-09-16,464,Metrobus,Go-Ahead,Orpington (Metrobus),Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,466,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2016,01-09-16,466,Arriva London South,Arriva London,Croydon (Arriva),Not specified,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2016,01-09-16,468,London Central,Go-Ahead,Camberwell,Croydon,Injuries treated on scene,Collision Incident,Passenger,Male,Adult
2016,01-09-16,468,London Central,Go-Ahead,Camberwell,Croydon,Injuries treated on scene,Collision Incident,Passenger,Male,Unknown
2016,01-09-16,468,London Central,Go-Ahead,Camberwell,Croydon,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,01-09-16,468,London Central,Go-Ahead,Camberwell,Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,01-09-16,468,London Central,Go-Ahead,Camberwell,Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,01-09-16,468,London Central,Go-Ahead,Camberwell,Croydon,Reported Minor Injury - Treated at Hospital,Collision Incident,Passenger,Female,Adult
2016,01-09-16,468,London Central,Go-Ahead,Camberwell,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,468,London Central,Go-Ahead,Camberwell,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,01-09-16,468,London Central,Go-Ahead,Camberwell,Southwark,Injuries treated on scene,Personal Injury,Bus Driver,Female,Adult
2016,01-09-16,468,London Central,Go-Ahead,Camberwell,Southwark,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Adult
2016,01-09-16,469,TGM GROUP,TGM,Dartford,Not specified,Injuries treated on scene,Collision Incident,Passenger,Female,Child
2016,01-09-16,469,TGM GROUP,TGM,Dartford,Not specified,Injuries treated on scene,Collision Incident,Passenger,Male,Adult
2016,01-09-16,469,TGM GROUP,TGM,Dartford,Not specified,Injuries treated on scene,Collision Incident,Passenger,Male,Adult
2016,01-09-16,469,TGM GROUP,TGM,Dartford,Not specified,Injuries treated on scene,Collision Incident,Passenger,Male,Unknown
2016,01-09-16,469,TGM GROUP,TGM,Dartford,Not specified,Injuries treated on scene,Personal Injury,Pedestrian,Male,Unknown
2016,01-09-16,469,TGM GROUP,TGM,Dartford,Not specified,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Male,Unknown
2016,01-09-16,483,Metroline West,Metroline,Alperton,Brent,Injuries treated on scene,Activity Incident Event,3rd Party driver / Occupant,Female,Elderly
2016,01-09-16,483,Metroline West,Metroline,Alperton,Brent,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Male,Elderly
2016,01-09-16,483,Metroline West,Metroline,Alperton,Ealing,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Adult
2016,01-09-16,491,London General,Go-Ahead,Northumberland Park,Enfield,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly
2016,01-09-16,498,East London,Stagecoach,Romford (East London Buses),Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2016,01-09-16,B11,London General,Go-Ahead,Bexleyheath,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,B11,London General,Go-Ahead,Bexleyheath,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,B14,London General,Go-Ahead,Bexleyheath,Bromley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,B16,London General,Go-Ahead,Bexleyheath,Bexley,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly
2016,01-09-16,C10,Abellio London,Abellio,Walworth,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,C10,Abellio London,Abellio,Walworth,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,C11,Metroline,Metroline,Cricklewood,Camden,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,01-09-16,D3,East London,Stagecoach,West Ham,Tower Hamlets,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,01-09-16,E6,Metroline West,Metroline,Greenford (Metroline),Hillingdon,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Adult
2016,01-09-16,E7,Abellio West,Abellio,Hayes (Abellio London W),Ealing,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2016,01-09-16,E8,Metroline,Metroline,Brentford,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,E8,Metroline,Metroline,Brentford,Hounslow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Female,Adult
2016,01-09-16,G1,London General,Go-Ahead,Waterside Way,Lambeth,Reported Minor Injury - Treated at Hospital,Collision Incident,Passenger,Female,Youth
2016,01-09-16,H13,London Sovereign,London United,Harrow,Hillingdon,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly
2016,01-09-16,H14,London Sovereign,London United,Harrow,Harrow,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Child
2016,01-09-16,H19,Arriva The Shires,Arriva The Shires,Watford,Harrow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,01-09-16,H22,London United,London United,Hounslow Heath,Hounslow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Female,Child
2016,01-09-16,H91,London United,London United,Hounslow Heath,Hounslow,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,01-09-16,H98,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult
2016,01-09-16,H98,London United,London United,Hounslow,Hounslow,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,N8,East London,Stagecoach,Bow,Tower Hamlets,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,01-09-16,N87,London General,Go-Ahead,Stockwell,Merton,Injuries treated on scene,Activity Incident Event,Pedestrian,Male,Adult
2016,01-09-16,N91,Metroline,Metroline,Potters Bar,Islington,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,01-09-16,OOS,Arriva The Shires,Arriva The Shires,Watford,Brent,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Female,Adult
2016,01-09-16,OOS,London Central,Go-Ahead,Camberwell,Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Assault,Cyclist ,Male,Unknown
2016,01-09-16,OOS,London Central,Go-Ahead,New Cross,Lewisham,Injuries treated on scene,Slip Trip Fall,Operational Staff,Male,Adult
2016,01-09-16,OOS,London Central,Go-Ahead,New Cross,Lewisham,Injuries treated on scene,Slip Trip Fall,Operational Staff,Male,Adult
2016,01-09-16,OOS,London General,Go-Ahead,Northumberland Park,None London Borough,Injuries treated on scene,Slip Trip Fall,Bus Driver,Male,Adult
2016,01-09-16,OOS,London General,Go-Ahead,Putney,Wandsworth,Injuries treated on scene,Personal Injury,Operational Staff,Male,Adult
2016,01-09-16,OOS,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult
2016,01-09-16,OOS,London United,London United,Fulwell (London United),Richmond Upon Thames,Taken to Hospital – Reported Serious Injury or Severity Unknown,Personal Injury,Bus Driver,Male,Adult
2016,01-09-16,OOS,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult
2016,01-09-16,OOS,Metroline,Metroline,Cricklewood,Brent,Reported Minor Injury - Treated at Hospital,Personal Injury,Bus Driver,Male,Adult
2016,01-09-16,OOS,Tower Transit,Tower Transit,Lea Interchange,None London Borough,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Female,Adult
2016,01-09-16,P13,Abellio London,Abellio,Beddington (Abellio London),Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly
2016,01-09-16,P13,Abellio London,Abellio,Beddington (Abellio London),Southwark,Taken to Hospital – Reported Serious Injury or Severity Unknown,Robbery,Pedestrian,Female,Elderly
2016,01-09-16,P5,London Central,Go-Ahead,Camberwell,Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2016,01-09-16,R11,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Injuries treated on scene,Collision Incident,Passenger,Female,Adult
